"Id_accident";"Lettre Conventionnelle Véhicule";"Année";"Lieu Admin Actuel - Territoire Nom";"Type Accident - Libellé (old)";"CNIT";"Catégorie véhicule";"Age véhicule"
"116 866";"A";"2021";"Métropole";"Accident grave non mortel";"MRE1412AS241";"VT";"17"
"116 866";"B";"2021";"Métropole";"Accident grave non mortel";"L3EKWAM10008307";"Moto lourde";"2"
"116 866";"C";"2021";"Métropole";"Accident grave non mortel";"N/A";"VT";"11"
"116 867";"A";"2021";"Métropole";"Accident grave non mortel";"L3EPGTML0703057";"Moto légère";"0"
"116 868";"A";"2021";"Métropole";"Accident Léger";"M10MCDVP391T895";"VT";"9"
"116 868";"B";"2021";"Métropole";"Accident Léger";"M10NSSVP007S240";"VT";"8"
"116 868";"C";"2021";"Métropole";"Accident Léger";"MRE5112KE659";"VT";"16"
"116 868";"D";"2021";"Métropole";"Accident Léger";"MRE1302C1611";"VT";"21"
"116 869";"B";"2021";"Métropole";"Accident grave non mortel";"N/A";"VU";"3"
"116 870";"A";"2021";"Métropole";"Accident grave non mortel";"LJS94J300312";"Moto lourde";"13"
"116 870";"B";"2021";"Métropole";"Accident grave non mortel";"M10HMCVP002J469";"VT";"3"
"116 871";"A";"2021";"Métropole";"Accident Léger";"M10CTRVP000R972";"VT";"9"
"116 872";"A";"2021";"Métropole";"Accident grave non mortel";"WDB967028101227";"VU";"4"
"116 872";"B";"2021";"Métropole";"Accident grave non mortel";"VF34C5FS0CS0218";"VT";"8"
"116 873";"A";"2021";"Métropole";"Accident grave non mortel";"M10RENVP002J358";"VT";"10"
"116 873";"B";"2021";"Métropole";"Accident grave non mortel";"M10SUZVP000J162";"VT";"8"
"116 873";"C";"2021";"Métropole";"Accident grave non mortel";"MRE5526A0678";"VT";"11"
"116 874";"A";"2021";"Métropole";"Accident Léger";"L1ECDNCL000L239";"Cyclo";"0"
"116 874";"B";"2021";"Métropole";"Accident Léger";"MVW53A61DK43";"VT";"14"
"116 875";"A";"2021";"Métropole";"Accident Léger";"N/A";"Moto lourde";"34"
"116 875";"B";"2021";"Métropole";"Accident Léger";"M10VWGVPF764695";"VT";"6"
"116 876";"A";"2021";"Métropole";"Accident Léger";"MCT5002PC678";"VT";"18"
"116 876";"B";"2021";"Métropole";"Accident Léger";"MVW38I4KFY05";"VT";"13"
"116 876";"C";"2021";"Métropole";"Accident Léger";"MDD5004BE014";"VT";"14"
"116 877";"A";"2021";"Métropole";"Accident Léger";"M10PGTVP006C184";"VT";"8"
"116 878";"A";"2021";"Métropole";"Accident Léger";"M10RENVP401N801";"VT";"6"
"116 879";"A";"2021";"Métropole";"Accident Léger";"N/A";"VT";"N/A"
"116 880";"A";"2021";"Métropole";"Accident grave non mortel";"L3EBMWM2069F058";"Moto lourde";"N/A"
"116 881";"A";"2021";"Métropole";"Accident Léger";"LGG91C10G651";"Cyclo";"N/A"
"116 881";"B";"2021";"Métropole";"Accident Léger";"MRE1102EV975";"VT";"N/A"
"116 883";"A";"2021";"Métropole";"Accident Léger";"L1ESYMCL000L519";"Cyclo";"0"
"116 883";"B";"2021";"Métropole";"Accident Léger";" 	M10K1AVP002D7";"VT";"4"
"116 884";"A";"2021";"Métropole";"Accident Léger";"M10DACVP0019210";"VT";"3"
"116 884";"B";"2021";"Métropole";"Accident Léger";"L1EPGTCL1231861";"Cyclo";"0"
"116 885";"A";"2021";"Métropole";"Accident grave non mortel";"N/A";"Autres";"N/A"
"116 886";"B";"2021";"Métropole";"Accident grave non mortel";"MPE5512V1477";"VT";"13"
"116 887";"B";"2021";"Métropole";"Accident Léger";"LPE21C10G060";"Cyclo";"7"
"116 888";"A";"2021";"Métropole";"Accident Léger";"MRE1111E0981";"VT";"14"
"116 888";"Z";"2021";"Métropole";"Accident Léger";"M10PGTVP000W975";"VT";"10"
"116 889";"A";"2021";"Métropole";"Accident grave non mortel";"N/A";"Moto lourde";"21"
"116 889";"B";"2021";"Métropole";"Accident grave non mortel";"N30KKATR345G547";"PL";"6"
"116 890";"A";"2021";"Métropole";"Accident Léger";"MCT5206LS501";"VT";"19"
"116 890";"B";"2021";"Métropole";"Accident Léger";"LYM1AM40F300";"Moto lourde";"13"
"116 890";"C";"2021";"Métropole";"Accident Léger";"M10RENVP473R902";"VT";"5"
"116 891";"A";"2021";"Métropole";"Accident Léger";"M10FRDVP001V248";"VT";"10"
"116 892";"A";"2021";"Métropole";"Accident grave non mortel";"N/A";"VU";"19"
"116 893";"A";"2021";"Métropole";"Accident Léger";"N/A";"Autres";"7"
"116 893";"B";"2021";"Métropole";"Accident Léger";"LGG91C10G651";"Cyclo";"6"
"116 894";"A";"2021";"Métropole";"Accident Léger";"M10RENVPA28X176";"VT";"2"
"116 895";"B";"2021";"Métropole";"Accident Léger";"M1GVLVVPLB7E746";"VT";"1"
"116 896";"A";"2021";"Métropole";"Accident Léger";"M10RENVP603P734";"VT";"2"
"116 896";"B";"2021";"Métropole";"Accident Léger";"M10VWGVPH58FD25";"VT";"5"
"116 897";"A";"2021";"Métropole";"Accident Léger";"M10PGTVP000S752";"VT";"10"
"116 897";"B";"2021";"Métropole";"Accident Léger";"MRE5306A6792";"VT";"19"
"116 898";"A";"2021";"DOM";"Accident Léger";"M10RENVP001V372";"VT";"11"
"116 898";"B";"2021";"DOM";"Accident Léger";"M10DACVP0019016";"VT";"5"
"116 899";"A";"2021";"Métropole";"Accident grave non mortel";"LDC14L304156";"Moto lourde";"11"
"116 899";"B";"2021";"Métropole";"Accident grave non mortel";"M10PGTVP072Z529";"VT";"2"
"116 900";"A";"2021";"Métropole";"Accident Léger";"M10RENVP001R198";"VT";"11"
"116 900";"B";"2021";"Métropole";"Accident Léger";"M10CTRVP008H699";"VT";"7"
"116 901";"A";"2021";"Métropole";"Accident Léger";"MFD50E2C3146";"VT";"12"
"116 901";"B";"2021";"Métropole";"Accident Léger";"L1ERHYCK000X090";"Cyclo";"0"
"116 902";"A";"2021";"Métropole";"Accident Léger";"L1ESHECL0001086";"Cyclo";"1"
"116 902";"B";"2021";"Métropole";"Accident Léger";"M10CTRVP080K968";"VT";"0"
"116 903";"A";"2021";"Métropole";"Accident Léger";"MSS6714C4258";"VT";"16"
"116 904";"A";"2021";"Métropole";"Accident Léger";"MRE5002EK998";"VT";"18"
"116 904";"B";"2021";"Métropole";"Accident Léger";"MCT5216LX020";"VT";"12"
"116 905";"A";"2021";"Métropole";"Accident Léger";"N/A";"Cyclo";"17"
"116 905";"B";"2021";"Métropole";"Accident Léger";"M10NSSVP007C842";"VT";"7"
"116 906";"A";"2021";"Métropole";"Accident Léger";"L1EPGTCL076J088";"Cyclo";"1"
"116 906";"B";"2021";"Métropole";"Accident Léger";"M10RENVP401M800";"VT";"6"
"116 907";"A";"2021";"Métropole";"Accident grave non mortel";"N/A";"VT";"10"
"116 907";"B";"2021";"Métropole";"Accident grave non mortel";"M10PGTVP028G748";"VT";"6"
"116 908";"A";"2021";"Métropole";"Accident Léger";" M10PGTVP064J84";"VT";"4"
"116 908";"B";"2021";"Métropole";"Accident Léger";"N/A";"VT";"10"
"116 908";"C";"2021";"Métropole";"Accident Léger";"MCT5206LS501";"VT";"18"
"116 909";"A";"2021";"Métropole";"Accident Léger";"LGG92E208577";"Moto légère";"7"
"116 910";"A";"2021";"Métropole";"Accident Léger";"M10DACVP0010007";"VT";"3"
"116 911";"A";"2021";"Métropole";"Accident Léger";"M10CTRVP0435954";"VT";"3"
"116 912";"A";"2021";"Métropole";"Accident Léger";"M10K1AVP004D021";"VT";"0"
"116 913";"A";"2021";"DOM";"Accident Léger";"M1GVWGVPM693802";"VT";"4"
"116 913";"B";"2021";"DOM";"Accident Léger";"MPL11B1FW540";"VT";"15"
"116 914";"A";"2021";"DOM";"Accident grave non mortel";"N/A";"Cyclo";"N/A"
"116 914";"B";"2021";"DOM";"Accident grave non mortel";"L3EHNDM1000X668";"Moto lourde";"4"
"116 915";"A";"2021";"Métropole";"Accident Léger";"M10RENVP551S110";"VT";"3"
"116 916";"B";"2021";"Métropole";"Accident Léger";"M10DACVP001P165";"VT";"4"
"116 917";"A";"2021";"Métropole";"Accident Léger";"MFD54G2YH714";"VT";"13"
"116 917";"B";"2021";"Métropole";"Accident Léger";"N/A";"Cyclo";"18"
"116 918";"A";"2021";"Métropole";"Accident Léger";"M10RENVP0000148";"VT";"10"
"116 918";"B";"2021";"Métropole";"Accident Léger";"L1ESHECL0001086";"Cyclo";"2"
"116 919";"A";"2021";"Métropole";"Accident Léger";"M10JT0VP012Z575";"VT";"5"
"116 919";"B";"2021";"Métropole";"Accident Léger";"L3EHNDML000R217";"Moto légère";"10"
"116 920";"A";"2021";"Métropole";"Accident Léger";"M10VLVVPHU7P431";"VT";"1"
"116 920";"B";"2021";"Métropole";"Accident Léger";"L3EMBKML000B008";"Moto légère";"10"
"116 921";"A";"2021";"DOM";"Accident Léger";"MPE5012TJ730";"VT";"11"
"116 921";"B";"2021";"DOM";"Accident Léger";"M10CHEVP000F112";"VT";"10"
"116 921";"C";"2021";"DOM";"Accident Léger";"M10AUDVP000U117";"VT";"3"
"116 922";"A";"2021";"Métropole";"Accident Léger";"N/A";"VT";"15"
"116 922";"B";"2021";"Métropole";"Accident Léger";"MJS5101GM798";"VT";"12"
"116 923";"A";"2021";"Métropole";"Accident Léger";"MVW55D4E9551";"VT";"0"
"116 923";"B";"2021";"Métropole";"Accident Léger";"M10PGTVP123J328";"VT";"0"
"116 924";"A";"2021";"Métropole";"Accident Léger";"MRE1111FV138";"VT";"17"
"116 924";"B";"2021";"Métropole";"Accident Léger";"MRE5112EU124";"VT";"19"
"116 925";"A";"2021";"Métropole";"Accident Léger";"N/A";"VT";"N/A"
"116 926";"A";"2021";"Métropole";"Accident Léger";"MPE5012TA272";"VT";"15"
"116 926";"B";"2021";"Métropole";"Accident Léger";"N/A";"Cyclo";"4"
"116 927";"A";"2021";"Métropole";"Accident Léger";"M10MCWVPLK5S143";"VT";"0"
"116 928";"A";"2021";"DOM";"Accident Léger";"M10RENVP001R173";"VT";"10"
"116 929";"A";"2021";"Métropole";"Accident grave non mortel";"N/A";"VT";"9"
"116 930";"B";"2021";"DOM";"Accident grave non mortel";"M10NSSVP0267236";"VT";"4"
"116 931";"A";"2021";"Métropole";"Accident mortel";"M10PGTVP0857876";"VT";"1"
"116 932";"A";"2021";"Métropole";"Accident grave non mortel";"MVW53E6WZB03";"VT";"13"
"116 932";"B";"2021";"Métropole";"Accident grave non mortel";"LDB11C107104";"Cyclo";"10"
"116 933";"A";"2021";"Métropole";"Accident grave non mortel";"M10RENVPA698570";"VT";"1"
"116 933";"B";"2021";"Métropole";"Accident grave non mortel";"L3EHNDM20001793";"Moto lourde";"4"
"116 934";"A";"2021";"Métropole";"Accident grave non mortel";"M10PGTVP0004207";"VT";"10"
"116 935";"A";"2021";"Métropole";"Accident grave non mortel";"N/A";"VT";"N/A"
"116 935";"B";"2021";"Métropole";"Accident grave non mortel";"MFT5112H0948";"VT";"13"
"116 936";"A";"2021";"Métropole";"Accident Léger";"N/A";"VT";"3"
"116 937";"A";"2021";"Métropole";"Accident grave non mortel";"LKM19N40P302";"Moto lourde";"10"
"116 939";"A";"2021";"Métropole";"Accident grave non mortel";"N/A";"Autres";"N/A"
"116 940";"B";"2021";"Métropole";"Accident grave non mortel";"N/A";"VU";"3"
"116 941";"A";"2021";"Métropole";"Accident Léger";"N/A";"VT";"12"
"116 941";"B";"2021";"Métropole";"Accident Léger";"N/A";"VT";"9"
"116 942";"A";"2021";"Métropole";"Accident Léger";"M10RENVP001P196";"VT";"10"
"116 942";"B";"2021";"Métropole";"Accident Léger";"MVW33D2KD036";"VT";"19"
"116 943";"A";"2021";"Métropole";"Accident grave non mortel";"L3EHNDM2000K460";"Moto lourde";"6"
"116 943";"B";"2021";"Métropole";"Accident grave non mortel";"M10PGTVP0718794";"VT";"2"
"116 944";"A";"2021";"Métropole";"Accident mortel";"M10PGTVP0035241";"VT";"9"
"116 945";"A";"2021";"Métropole";"Accident Léger";"N/A";"VT";"17"
"116 945";"B";"2021";"Métropole";"Accident Léger";"MRE5002EK998";"VT";"19"
"116 946";"A";"2021";"DOM";"Accident Léger";"N/A";"Cyclo";"N/A"
"116 946";"B";"2021";"DOM";"Accident Léger";"M10HMCVP002P571";"VT";"1"
"116 947";"A";"2021";"Métropole";"Accident Léger";"MCT1011TN299";"VT";"13"
"116 947";"B";"2021";"Métropole";"Accident Léger";"M10FRDVP0253365";"VT";"8"
"116 948";"A";"2021";"Métropole";"Accident grave non mortel";"N10PGTCT056J368";"VU";"4"
"116 948";"B";"2021";"Métropole";"Accident grave non mortel";"N30ARZTR4624529";"PL";"6"
"116 949";"A";"2021";"Métropole";"Accident grave non mortel";"MDD5204BK036";"VT";"10"
"116 949";"B";"2021";"Métropole";"Accident grave non mortel";"L1ERJUCL000Y019";"Cyclo";"9"
"116 950";"A";"2021";"Métropole";"Accident grave non mortel";"M10PELVP0006643";"VT";"11"
"116 950";"B";"2021";"Métropole";"Accident grave non mortel";"N10CTRCT057G621";"VU";"3"
"116 951";"A";"2021";"Métropole";"Accident Léger";"L3EYAMM2000TS17";"Moto lourde";"7"
"116 954";"A";"2021";"Métropole";"Accident Léger";"N/A";"VT";"14"
"116 954";"B";"2021";"Métropole";"Accident Léger";"N/A";"Moto lourde";"3"
"116 955";"A";"2021";"Métropole";"Accident grave non mortel";"MBM1932D1061";"VT";"17"
"116 955";"B";"2021";"Métropole";"Accident grave non mortel";"M10CTRVP0007575";"VT";"11"
"116 956";"A";"2021";"Métropole";"Accident Léger";"M10AUDVP061K215";"VT";"1"
"116 956";"B";"2021";"Métropole";"Accident Léger";"M10PGTVP005X001";"VT";"6"
"116 957";"A";"2021";"Métropole";"Accident Léger";"M10CTRVP000B216";"VT";"16"
"116 960";"A";"2021";"Métropole";"Accident Léger";"N/A";"Moto lourde";"21"
"116 961";"A";"2021";"Métropole";"Accident grave non mortel";"N/A";"VT";"N/A"
"116 962";"A";"2021";"Métropole";"Accident grave non mortel";"MAU1821ML916";"VT";"22"
"116 963";"A";"2021";"Métropole";"Accident Léger";"MAU89J4X7173";"VT";"12"
"116 964";"A";"2021";"Métropole";"Accident Léger";"N/A";"PL";"0"
"116 965";"A";"2021";"Métropole";"Accident Léger";"N/A";"Autres";"N/A"
"116 966";"A";"2021";"Métropole";"Accident Léger";"M10DACVP001Z757";"VT";"0"
"116 966";"B";"2021";"Métropole";"Accident Léger";"M10CTRVP012B725";"VT";"7"
"116 967";"A";"2021";"Métropole";"Accident Léger";"N/A";"Autres";"25"
"116 967";"B";"2021";"Métropole";"Accident Léger";"N/A";"Autres";"16"
"116 968";"A";"2021";"Métropole";"Accident Léger";"M10RENVPD049022";"VT";"0"
"116 968";"B";"2021";"Métropole";"Accident Léger";"L3EPGTML0703057";"Moto légère";"1"
"116 969";"A";"2021";"Métropole";"Accident Léger";"N/A";"Indéterminable";"N/A"
"116 969";"B";"2021";"Métropole";"Accident Léger";"N/A";"Autres";"2"
"116 970";"A";"2021";"Métropole";"Accident Léger";"LYM18M406329";"Moto lourde";"12"
"116 970";"B";"2021";"Métropole";"Accident Léger";"M10RENVP168X825";"VT";"8"
"116 971";"A";"2021";"Métropole";"Accident Léger";"M10RENVP161K104";"VT";"8"
"116 971";"B";"2021";"Métropole";"Accident Léger";"MJB6614CM989";"VT";"12"
"116 972";"A";"2021";"Métropole";"Accident grave non mortel";"MRE1001FY867";"VT";"19"
"116 973";"A";"2021";"Métropole";"Accident mortel";"N/A";"Autres";"N/A"
"116 974";"C";"2021";"Métropole";"Accident mortel";"N/A";"Autres";"N/A"
"116 975";"A";"2021";"Métropole";"Accident mortel";"N/A";"Autres";"N/A"
"116 976";"A";"2021";"Métropole";"Accident Léger";"N/A";"VT";"26"
"116 977";"A";"2021";"Métropole";"Accident Léger";"MPE1212TL275";"VT";"14"
"116 977";"B";"2021";"Métropole";"Accident Léger";"L3EHNDML0001907";"Moto légère";"1"
"116 978";"A";"2021";"Métropole";"Accident Léger";"N10NSSCT048D217";"VU";"0"
"116 978";"B";"2021";"Métropole";"Accident Léger";"M10CTRVP0433370";"VT";"3"
"116 979";"A";"2021";"Métropole";"Accident grave non mortel";"M10NSSVP026A081";"VT";"3"
"116 979";"B";"2021";"Métropole";"Accident grave non mortel";"N/A";"Moto lourde";"23"
"116 980";"A";"2021";"Métropole";"Accident Léger";"M10RENVP3344727";"VT";"N/A"
"116 981";"Y";"2021";"Métropole";"Accident Léger";"N/A";"Indéterminable";"N/A"
"116 981";"Z";"2021";"Métropole";"Accident Léger";"N/A";"VT";"N/A"
"116 982";"A";"2021";"Métropole";"Accident Léger";"M10JEPVP001W282";"VT";"1"
"116 982";"B";"2021";"Métropole";"Accident Léger";"L5EPGGTM0005635";"Moto lourde";"6"
"116 983";"A";"2021";"Métropole";"Accident grave non mortel";"M10VWGVP000H369";"VT";"11"
"116 983";"B";"2021";"Métropole";"Accident grave non mortel";"LJH1AL40Y161";"Moto lourde";"13"
"116 984";"A";"2021";"Métropole";"Accident Léger";"M10JT0VP014P782";"VT";"5"
"116 984";"B";"2021";"Métropole";"Accident Léger";"M10VWGVPT691227";"VT";"2"
"116 985";"A";"2021";"Métropole";"Accident Léger";"LGL91C10V140";"Cyclo";"4"
"116 986";"A";"2021";"Métropole";"Accident Léger";"N/A";"VT";"13"
"116 986";"B";"2021";"Métropole";"Accident Léger";"M10MCWVPD38G990";"VT";"1"
"116 987";"A";"2021";"Métropole";"Accident Léger";"M10CTRVP001X298";"VT";"9"
"116 987";"B";"2021";"Métropole";"Accident Léger";"M10HMCVP003C486";"VT";"0"
"116 988";"A";"2021";"Métropole";"Accident grave non mortel";"M10PELVP3984764";"VT";"5"
"116 989";"A";"2021";"Métropole";"Accident grave non mortel";"MBM5754NP950";"VT";"13"
"116 990";"A";"2021";"Métropole";"Accident Léger";" M10PGTVP000659";"VT";"11"
"116 991";"A";"2021";"Métropole";"Accident Léger";"MRE5012EJ996";"VT";"16"
"116 991";"B";"2021";"Métropole";"Accident Léger";"MBM5652C8473";"VT";"14"
"116 991";"C";"2021";"Métropole";"Accident Léger";"M10PGTVP000P712";"VT";"11"
"116 991";"D";"2021";"Métropole";"Accident Léger";"MFT512110505";"VT";"11"
"116 991";"E";"2021";"Métropole";"Accident Léger";"N/A";"VU";"N/A"
"116 992";"A";"2021";"Métropole";"Accident grave non mortel";"MRE5022EP746";"VT";"14"
"116 992";"B";"2021";"Métropole";"Accident grave non mortel";"L3EAPRM20000273";"Moto lourde";"9"
"116 993";"A";"2021";"Métropole";"Accident Léger";"N/A";"VT";"12"
"116 994";"A";"2021";"Métropole";"Accident Léger";"M10SKDVP016U844";"VT";"3"
"116 994";"Z";"2021";"Métropole";"Accident Léger";"N/A";"VT";"N/A"
"116 996";"A";"2021";"Métropole";"Accident grave non mortel";"M10RENVPC953640";"VT";"0"
"116 996";"B";"2021";"Métropole";"Accident grave non mortel";"LGU22E20X038";"Moto légère";"17"
"116 998";"A";"2021";"Métropole";"Accident Léger";"M10PGTVP0004825";"VT";"10"
"116 999";"A";"2021";"Métropole";"Accident grave non mortel";"M10PGTVP0009212";"VT";"11"
"117 000";"A";"2021";"Métropole";"Accident grave non mortel";"MDD1102BX003";"VT";"15"
"117 000";"B";"2021";"Métropole";"Accident grave non mortel";"M10K1AVP003Y722";"VT";"0"
"117 001";"A";"2021";"Métropole";"Accident Léger";"N/A";"VT";"N/A"
"117 002";"A";"2021";"Métropole";"Accident Léger";"M10AUDVP0095216";"VT";"6"
"117 003";"A";"2021";"Métropole";"Accident grave non mortel";"M1GJEPVP001Z269";"VT";"2"
"117 005";"A";"2021";"Métropole";"Accident Léger";"N/A";"VT";"N/A"
"117 005";"B";"2021";"Métropole";"Accident Léger";"N/A";"PL";"N/A"
"117 006";"A";"2021";"Métropole";"Accident Léger";"N/A";"VU";"10"
"117 006";"B";"2021";"Métropole";"Accident Léger";"MJT1062VB275";"VT";"15"
"117 007";"A";"2021";"Métropole";"Accident Léger";"N/A";"VT";"N/A"
"117 009";"A";"2021";"Métropole";"Accident grave non mortel";"L5EPGTTM0569193";"Moto lourde";"2"
"117 009";"B";"2021";"Métropole";"Accident grave non mortel";"MPE1312KA130";"VT";"16"
"117 010";"A";"2021";"Métropole";"Accident mortel";"M10RENVP0036600";"VT";"10"
"117 011";"A";"2021";"Métropole";"Accident Léger";"N/A";"VT";"6"
"117 014";"A";"2021";"Métropole";"Accident Léger";"N/A";"VT";"26"
"117 014";"B";"2021";"Métropole";"Accident Léger";"L1ERJUCL000H074";"Cyclo";"2"
"117 016";"A";"2021";"Métropole";"Accident grave non mortel";"N/A";"VT";"N/A"
"117 016";"B";"2021";"Métropole";"Accident grave non mortel";"M10VWGVP000J395";"VT";"11"
"117 017";"A";"2021";"Métropole";"Accident mortel";"N/A";"Autres";"N/A"
"117 018";"A";"2021";"Métropole";"Accident Léger";"N/A";"Cyclo";"N/A"
"117 018";"B";"2021";"Métropole";"Accident Léger";"N/A";"VT";"N/A"
"117 019";"A";"2021";"Métropole";"Accident Léger";"N/A";"VT";"26"
"117 020";"A";"2021";"Métropole";"Accident Léger";"N/A";"VT";"0"
"117 021";"A";"2021";"Métropole";"Accident grave non mortel";"MRE9131EU112";"VT";"13"
"117 021";"B";"2021";"Métropole";"Accident grave non mortel";"L3EYAMM1000H966";"Moto lourde";"1"
"117 022";"A";"2021";"Métropole";"Accident Léger";"M10RENVP168X825";"VT";"8"
"117 023";"A";"2021";"Métropole";"Accident Léger";"MPE5102KY321";"VT";"22"
"117 023";"B";"2021";"Métropole";"Accident Léger";"M10RENVP510P888";"VT";"4"
"117 024";"A";"2021";"Métropole";"Accident grave non mortel";"L3EHNDML0001907";"Moto légère";"N/A"
"117 025";"A";"2021";"Métropole";"Accident Léger";"M10RENVP5220596";"VT";"4"
"117 025";"B";"2021";"Métropole";"Accident Léger";"LJS92E20K377";"Moto légère";"10"
"117 026";"A";"2021";"Métropole";"Accident grave non mortel";"N/A";"VU";"9"
"117 027";"A";"2021";"Métropole";"Accident Léger";"M10RENVP4367373";"VT";"6"
"117 027";"B";"2021";"Métropole";"Accident Léger";"MVW52C2KF753";"VT";"19"
"117 027";"C";"2021";"Métropole";"Accident Léger";"M10RENVP538J405";"VT";"3"
"117 027";"D";"2021";"Métropole";"Accident Léger";"MPE1011SX784";"VT";"11"
"117 027";"E";"2021";"Métropole";"Accident Léger";"M10RENVP4372949";"VT";"5"
"117 028";"A";"2021";"Métropole";"Accident Léger";"L3EYAMM2000M643";"Moto lourde";"4"
"117 029";"A";"2021";"Métropole";"Accident grave non mortel";"L3EHNDM1000U859";"Moto lourde";"2"
"117 029";"B";"2021";"Métropole";"Accident grave non mortel";"M10SUZVP000E158";"VT";"10"
"117 030";"A";"2021";"Métropole";"Accident Léger";"M10VWGVPU78L986";"VT";"1"
"117 030";"B";"2021";"Métropole";"Accident Léger";"MLC1001A6373";"VT";"15"
"117 031";"A";"2021";"Métropole";"Accident grave non mortel";"N/A";"VT";"12"
"117 035";"A";"2021";"Métropole";"Accident Léger";"MPE1002KU594";"VT";"19"
"117 035";"B";"2021";"Métropole";"Accident Léger";"MSK5322GW361";"VT";"15"
"117 036";"A";"2021";"Métropole";"Accident grave non mortel";"M10JT0VP0144797";"VT";"4"
"117 038";"A";"2021";"Métropole";"Accident grave non mortel";"L3EKWAM1000Z298";"Moto lourde";"2"
"117 039";"A";"2021";"Métropole";"Accident Léger";"MVW11I1Y6V00";"VT";"13"
"117 040";"A";"2021";"Métropole";"Accident Léger";"L3ESYMML000T541";"Moto légère";"0"
"117 041";"A";"2021";"Métropole";"Accident grave non mortel";"N/A";"Autres";"15"
"117 043";"A";"2021";"Métropole";"Accident Léger";"M10FRDVP034K786";"VT";"7"
"117 043";"B";"2021";"Métropole";"Accident Léger";"MMB5272PL525";"VT";"21"
"117 044";"A";"2021";"Métropole";"Accident Léger";"N/A";"VT";"13"
"117 045";"A";"2021";"Métropole";"Accident grave non mortel";"M10PGTVP123R858";"VT";"0"
"117 045";"B";"2021";"Métropole";"Accident grave non mortel";"N/A";"VT";"0"
"117 046";"A";"2021";"Métropole";"Accident Léger";"N10RENCT008N318";"VU";"9"
"117 047";"A";"2021";"Métropole";"Accident grave non mortel";"MPE5001MG773";"VT";"17"
"117 048";"A";"2021";"Métropole";"Accident Léger";"M10CTRVP0029697";"VT";"9"
"117 048";"B";"2021";"Métropole";"Accident Léger";"M10BMWVP026E656";"VT";"6"
"117 049";"E";"2021";"Métropole";"Accident grave non mortel";"N/A";"PL";"12"
"117 049";"F";"2021";"Métropole";"Accident grave non mortel";"M10VWGVPS59R969";"VT";"2"
"117 049";"G";"2021";"Métropole";"Accident grave non mortel";"N/A";"VU";"N/A"
"117 049";"H";"2021";"Métropole";"Accident grave non mortel";"M10SKDVP0025409";"VT";"9"
"117 050";"A";"2021";"Métropole";"Accident Léger";"M10RENVP0095144";"VT";"10"
"117 050";"B";"2021";"Métropole";"Accident Léger";"N/A";"VT";"12"
"117 053";"A";"2021";"Métropole";"Accident Léger";"M10CTRVP002B735";"VT";"8"
"117 054";"A";"2021";"Métropole";"Accident grave non mortel";"M10PELVP3102268";"VT";"6"
"117 055";"A";"2021";"Métropole";"Accident Léger";"M10CTRVP000B155";"VT";"11"
"117 055";"B";"2021";"Métropole";"Accident Léger";"MCT5202GT551";"VT";"20"
"117 057";"A";"2021";"Métropole";"Accident Léger";"M10PGTVP028P368";"VT";"6"
"117 057";"B";"2021";"Métropole";"Accident Léger";"N10FRDCT058T258";"VU";"5"
"117 058";"A";"2021";"Métropole";"Accident Léger";"M10AUDVP0000123";"VT";"11"
"117 058";"B";"2021";"Métropole";"Accident Léger";"MPE5311T9304";"VT";"14"
"117 059";"A";"2021";"Métropole";"Accident Léger";"N/A";"VT";"9"
"117 059";"B";"2021";"Métropole";"Accident Léger";"MPE5202MV730";"VT";"20"
"117 060";"A";"2021";"Métropole";"Accident Léger";"N10CTRCT0588551";"VU";"3"
"117 060";"B";"2021";"Métropole";"Accident Léger";"LGG92E20F451";"Moto légère";"14"
"117 061";"A";"2021";"Métropole";"Accident Léger";"L3ESUZM2000R221";"Moto lourde";"6"
"117 061";"B";"2021";"Métropole";"Accident Léger";"L1EPGTCL071L836";"Cyclo";"3"
"117 062";"A";"2021";"Métropole";"Accident grave non mortel";"N/A";"VU";"18"
"117 062";"B";"2021";"Métropole";"Accident grave non mortel";"MRE1101F7866";"VT";"20"
"117 063";"A";"2021";"Métropole";"Accident grave non mortel";"N/A";"Moto lourde";"N/A"
"117 064";"A";"2021";"Métropole";"Accident mortel";"N/A";"Autres";"N/A"
"117 065";"A";"2021";"Métropole";"Accident grave non mortel";"MCT7002PC927";"VT";"16"
"117 065";"B";"2021";"Métropole";"Accident grave non mortel";"N/A";"VT";"24"
"117 066";"A";"2021";"Métropole";"Accident grave non mortel";"M10PGTVP012S316";"VT";"6"
"117 067";"A";"2021";"Métropole";"Accident Léger";"N1GUZUCT0236882";"VU";"0"
"117 068";"A";"2021";"Métropole";"Accident grave non mortel";"M10CTRVP001R231";"VT";"9"
"117 069";"A";"2021";"Métropole";"Accident Léger";"M1GAUDVP000P168";"VT";"11"
"117 069";"B";"2021";"Métropole";"Accident Léger";"M10PELVP000N563";"VT";"11"
"117 069";"C";"2021";"Métropole";"Accident Léger";"M10DACVP001A308";"VT";"2"
"117 070";"A";"2021";"Métropole";"Accident Léger";"N/A";"VT";"9"
"117 070";"B";"2021";"Métropole";"Accident Léger";"N/A";"Moto légère";"N/A"
"117 071";"A";"2021";"Métropole";"Accident mortel";"N/A";"VT";"N/A"
"117 072";"A";"2021";"Métropole";"Accident mortel";"N/A";"Autres";"N/A"
